"","dt-time","Activity","Immediate.Spread","Focal","Subgroup"
"253",2014-09-24 11:00:00,"FORAGING/MOVING/","<75/","DIY","DIT/DLL/DLF/DAH/DAN/DUK/DOO/DAO/DRE/DOC/DAS/OLV/OLI/DAR/"
"254",2014-09-24 11:15:00,"FORAGING/","<50/","DIY","DIT/DLL/DLF/DAH/DAN/DUK/DOO/DAO/DRE/DOC/DAS/OLV/OLI/DAR/"
"255",2014-09-24 11:30:00,"RESTING/","<50/","DIY","DIT/DLL/DLF/DAH/DAN/DUK/DOO/DAO/DRE/DOC/DAS/OLV/OLI/DAR/"
"256",2014-09-24 11:45:00,"MOVING/","<50/","DIY","DIT/DLL/DLF/DAH/DAN/DUK/DOO/DAO/DRE/DOC/DAS/OLV/OLI/DAR/"
"257",2014-09-24 12:00:00,"RESTING/","<50/","DIY","DIT/DLL/DLF/DAH/DAN/DUK/DOO/DAO/DRE/DOC/DAS/OLV/OLI/DAR/"
"258",2014-09-24 12:15:00,"RESTING/","<50/","DIY","DIT/DLL/DLF/DAH/DAN/DUK/DOO/DAO/DRE/DOC/DAS/OLV/OLI/DAR/"
"259",2014-09-24 12:30:00,"MOVING/","<50/","DIY","DIT/DLL/DLF/DAH/DAN/DUK/DOO/DAO/DRE/DOC/DAS/OLV/OLI/DAR/"
"260",2014-09-24 12:45:00,"MOVING/","<50/","DIY","DIT/DLL/DLF/DAH/DAN/DUK/DOO/DAO/DRE/DOC/DAS/OLV/OLI/DAR/"
"261",2014-09-24 13:00:00,"FORAGING/MOVING/","<75/","DIY","DIT/DLL/DLF/DAH/DAN/DUK/DOO/DAO/DRE/DOC/DAS/OLV/OLI/DAR/"
"262",2014-09-24 13:15:00,"MOVING/","<75/","DIY","DIT/DLL/DLF/DAH/DAN/DUK/DOO/DAO/DRE/DOC/DAS/OLV/OLI/DAR/"
"263",2014-09-24 13:30:00,"MOVING/","<75/","DIY","DIT/DLL/DLF/DAH/DAN/DUK/DOO/DAO/DRE/DOC/DAS/OLV/OLI/DAR/"
"264",2014-09-24 13:45:00,"RESTING/","<75/","DIY","DIT/DLL/DLF/DAH/DAN/DUK/DOO/DAO/DRE/DOC/DAS/OLV/OLI/DAR/"
"265",2014-09-24 15:15:00,"FORAGING/MOVING/","<50/","DIY","DIT/DIG/DLL/DLF/OLV/OLI/DAS/AFD/JM2/DAR/DOC/DRE/"
"266",2014-09-24 15:30:00,"FORAGING/","<25/","DIY","DIT/DIG/DLL/DLF/OLV/OLI/DAS/AFD/JM2/DAR/DOC/DRE/"
"267",2014-09-24 15:45:00,"MOVING/","<50/","DIY","DIT/DIG/DLL/DLF/OLV/OLI/DAS/AFD/JM2/DAR/DOC/DRE/"
"268",2014-09-24 16:00:00,"MOVING/","<50/","DIY","DIT/DIG/DLL/DLF/OLV/OLI/DAS/AFD/JM2/DAR/DOC/DRE/"
"269",2014-09-24 16:15:00,"MOVING/","<75/","DIY","DIT/DIG/DLL/DLF/OLV/OLI/DAS/AFD/JM2/DAR/DOC/DRE/"
"270",2014-09-24 16:30:00,"MOVING/","<100/","DIY","DIT/DIG/DLL/DLF/OLV/OLI/DAS/AFD/JM2/DAR/DOC/DRE/"
"271",2014-09-24 16:45:00,"RESTING/FORAGING/","<25/","DIY","DIT/DIG/DLL/DLF/OLV/OLI/DAS/AFD/JM2/DAR/DOC/DRE/"
"272",2014-09-24 17:00:00,"RESTING/FORAGING/","<25/","DIY","DIT/DIG/DLL/DLF/OLV/OLI/DAS/AFD/JM2/DAR/DOC/DRE/"
"273",2014-09-24 17:15:00,"MOVING/","<50/","DIY","DIT/DIG/DLL/DLF/OLV/OLI/DAS/AFD/JM2/DAR/DOC/DRE/"
"274",2014-09-24 17:30:00,"RESTING/MOVING/","<50/","DIY","DIT/DIG/DLL/DLF/OLV/OLI/DAS/AFD/JM2/DAR/DOC/DRE/"
"275",2014-09-24 17:45:00,"RESTING/","<50/","DIY","DIT/DIG/DLL/DLF/OLV/OLI/DAS/AFD/JM2/DAR/DOC/DRE/"
"276",2014-09-24 18:00:00,"RESTING/","<50/","DIY","DIT/DIG/DLL/DLF/OLV/OLI/DAS/AFD/JM2/DAR/DOC/DRE/"
"277",2014-10-12 10:00:00,"MOVING/","<50/","DLL","DLF/DAH/DAN/DIG/DOC/DAR/OLV/OLI/DAS/"
"278",2014-10-12 10:15:00,"FORAGING/","<50/","DLL","DLF/DAH/DAN/DIG/DOC/DAR/OLV/OLI/DAS/"
"279",2014-10-12 10:30:00,"FORAGING/","<75/","DLL","DLF/DAH/DAN/DIG/DOC/DAR/OLV/OLI/DAS/"
"280",2014-10-12 10:45:00,"MOVING/","<100/","DLL","DLF/DAH/DAN/DIG/DOC/DAR/OLV/OLI/DAS/"
"281",2014-10-12 11:00:00,"MOVING/","<50/","DLL","DLF/DAH/DAN/OLV/OLI/DUK/DAS/"
"282",2014-10-12 11:00:00,"RESTING/","<50/","DIG","DOC/DAR/"
"283",2014-10-12 11:15:00,"RESTING/MOVING/","<75/","DLL","DLF/DAH/DAN/OLV/OLI/DUK/DAS/"
"284",2014-10-12 11:15:00,"FORAGING/","<50/","DIG","DOC/DAR/"
"285",2014-10-12 11:30:00,"FORAGING/","<75/","DLL","DLF/DAH/DAN/OLV/OLI/DUK/DAS/"
"286",2014-10-12 11:30:00,"FORAGING/","<50/","DIG","DOC/DAR/"
"287",2014-10-12 11:45:00,"FORAGING/","<75/","DLL","DLF/DAH/DAN/OLV/OLI/DUK/DAO/DAS/DOC/DIG/DAR/"
"288",2014-10-12 12:00:00,"RESTING/FORAGING/","<100/","DLL","DLF/DAH/DAN/OLV/OLI/DUK/DAO/DAS/DOC/DIG/DAR/"
"289",2014-10-12 12:15:00,"RESTING/","<75/","DLL","DLF/DAH/DAN/OLV/OLI/DUK/DAO/DAS/DOC/DIG/DAR/"
"290",2014-10-12 12:30:00,"RESTING/","<75/","DLL","DLF/DAH/DAN/OLV/OLI/DUK/DAO/DAS/DOC/DIG/DAR/"
"291",2014-10-12 12:45:00,"RESTING/","<50/","DLL","DLF/DAH/DAN/OLV/OLI/DUK/DAO/DAS/DOC/DIG/DAR/"
"292",2014-10-12 13:00:00,"RESTING/","<50/","DLL","DLF/DAH/DAN/OLV/OLI/DAO/DAS/"
"293",2014-10-12 13:00:00,"RESTING/","<50/","DIG","DUK/DOC/DAR/"
"294",2014-10-12 13:15:00,"RESTING/","<50/","DLL","DLF/DAH/DAN/OLV/OLI/DAO/DAS/"
"295",2014-10-12 13:15:00,"RESTING/","<50/","DIG","DUK/DOC/DAR/"
"296",2014-10-12 13:30:00,"RESTING/","<50/","DLL","DLF/DAH/DAN/OLV/OLI/DAO/DAS/"
"297",2014-10-12 13:30:00,"RESTING/","<50/","DIG","DUK/DOC/DAR/"
"298",2014-10-12 13:45:00,"RESTING/","<50/","DLL","DLF/DAH/DAN/OLV/OLI/DAO/DAS/"
"299",2014-10-12 13:45:00,"RESTING/","<50/","DIG","DUK/DOC/DAR/"
"300",2014-10-12 14:00:00,"RESTING/","<50/","DLL","DLF/DAH/DAN/OLV/OLI/DAO/DAS/"
"301",2014-10-12 14:00:00,"RESTING/","<50/","DIG","DUK/DOC/DAR/"
"302",2014-10-12 14:15:00,"RESTING/FORAGING/","<25/","DLL","DLF/DAH/DAN/OLV/OLI/DAO/DAS/"
"303",2014-10-12 14:15:00,"FORAGING/","<50/","DIG","DUK/DOC/DAR/"
"304",2014-10-12 14:30:00,"FORAGING/","<25/","DLL","DLF/DAH/DAN/OLV/OLI/DAO/DAS/"
"305",2014-10-12 14:30:00,"FORAGING/","<50/","DIG","DUK/DOC/DAR/"
"306",2014-10-12 14:45:00,"RESTING/","<25/","DLL","DLF/DAH/DAN/OLV/OLI/DAO/DAS/"
"307",2014-10-12 14:45:00,"RESTING/","<50/","DIG","DUK/DOC/DAR/"
"308",2014-10-12 15:00:00,"RESTING/","<25/","DLL","DLF/DAH/DAN/OLV/OLI/DAO/DAS/"
"309",2014-10-12 15:00:00,"RESTING/","<50/","DIG","DUK/DOC/DAR/"
"310",2014-10-12 15:15:00,"RESTING/","<25/","DLL","DLF/DAH/DAN/OLV/OLI/DAO/DAS/"
"311",2014-10-12 15:15:00,"RESTING/","<50/","DIG","DUK/DOC/DAR/"
"312",2014-10-12 15:30:00,"RESTING/","<25/","DLL","DLF/DAH/DAN/OLV/OLI/DAO/DAS/"
"313",2014-10-12 15:30:00,"RESTING/","<50/","DIG","DUK/DOC/DAR/"
"314",2014-10-12 15:45:00,"RESTING/","<50/","DIG","DUK/DOC/DAR/DIY/DIT/DLL/DLF/DAH/DAN/OLV/OLI/DAO/DAS/"
"315",2014-10-12 16:00:00,"FORAGING/RESTING/","<25/","DIG","DUK/DOC/DAR/DIY/DIT/DLL/DLF/DAH/DAN/OLV/OLI/DAO/DAS/PRC/AF/AM/UNK/UNK/UNK/"
"316",2014-10-12 16:15:00,"FORAGING/RESTING/","<25/","DIG","DUK/DOC/DAR/DIY/DIT/DLL/DLF/DAH/DAN/OLV/OLI/DAO/DAS/PRC/AF/AM/UNK/UNK/UNK/"
"317",2014-10-12 16:30:00,"MOVING/","<50/","DIG","DUK/DOC/DAR/DIY/DIT/DLL/DLF/DAH/DAN/OLV/OLI/DAO/DAS/PRC/AF/AM/UNK/UNK/UNK/"
"318",2014-10-12 16:45:00,"MOVING/","<75/","DIG","DOC/DUK/DAO/DAS/DLL/DLF/DAH/DAN/OLV/OLI/DIY/DIT/DAR/"
"319",2014-10-12 17:00:00,"MOVING/","<75/","DIG","DOC/DUK/DAO/DAS/DLL/DLF/DAH/DAN/OLV/OLI/DIY/DIT/DAR/"
"320",2014-10-12 17:15:00,"MOVING/","<50/","DIG","DOC/DUK/DAO/DAS/DLL/DLF/DAH/DAN/OLV/OLI/DIY/DIT/DAR/"
"321",2014-10-12 17:30:00,"RFV/","<50/","DIG","DOC/DUK/DAO/DAS/DLL/DLF/DAH/DAN/OLV/OLI/DIY/DIT/DAR/"
"322",2014-10-13 06:00:00,"RESTING/","<75/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"323",2014-10-13 06:15:00,"RESTING/","<75/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"324",2014-10-13 06:30:00,"RESTING/","<75/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"325",2014-10-13 06:45:00,"RESTING/","<75/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"326",2014-10-13 07:00:00,"RESTING/","<75/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"327",2014-10-13 07:15:00,"RESTING/","<75/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"328",2014-10-13 07:30:00,"MOVING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"329",2014-10-13 07:45:00,"MOVING/FORAGING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"330",2014-10-13 08:00:00,"MOVING/","<75/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"331",2014-10-13 08:15:00,"MOVING/FORAGING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"332",2014-10-13 08:30:00,"FORAGING/","<75/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"333",2014-10-13 08:45:00,"MOVING/","<75/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"334",2014-10-13 09:00:00,"MOVING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"335",2014-10-13 09:15:00,"FORAGING/","<25/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"336",2014-10-13 09:30:00,"MOVING/","<25/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"337",2014-10-13 09:45:00,"MOVING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"338",2014-10-13 10:00:00,"MOVING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"339",2014-10-13 10:15:00,"MOVING/","<75/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"340",2014-10-13 10:30:00,"MOVING/","<75/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"341",2014-10-13 10:45:00,"MOVING/","<75/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"342",2014-10-13 11:00:00,"MOVING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"343",2014-10-13 11:15:00,"MOVING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"344",2014-10-13 11:30:00,"RESTING/","<75/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"345",2014-10-13 11:45:00,"RESTING/","<75/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"346",2014-10-13 12:00:00,"MOVING/","<25/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"347",2014-10-13 12:15:00,"RESTING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"348",2014-10-13 12:30:00,"MOVING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"349",2014-10-13 12:45:00,"RESTING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"350",2014-10-13 13:00:00,"RESTING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"351",2014-10-13 13:15:00,"RESTING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"352",2014-10-13 13:30:00,"RESTING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"353",2014-10-13 13:45:00,"RESTING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"354",2014-10-13 14:00:00,"RESTING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"355",2014-10-13 14:15:00,"RESTING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"356",2014-10-13 14:30:00,"RESTING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"357",2014-10-13 14:45:00,"FORAGING/","<50/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"358",2014-10-13 15:00:00,"FORAGING/","<75/","DIY","DIT/DAH/DAN/DAS/DUK/OLV/OLI/DLL/DLF/DAO/"
"359",2014-10-13 15:15:00,"RESTING/","<25/","DIY","DIT/OLV/OLI/"
"360",2014-10-13 15:30:00,"RESTING/FORAGING/","<25/","DIY","DIT/OLV/OLI/"
"361",2014-10-13 15:45:00,"RESTING/","<25/","DIY","DIT/OLV/OLI/"
"362",2014-10-13 16:00:00,"RESTING/","<25/","DIY","DIT/OLV/OLI/"
"363",2014-10-13 16:15:00,"RESTING/","<25/","DIY","DIT/OLV/OLI/"
"364",2014-10-13 16:30:00,"RESTING/","<25/","DIY","DIT/OLV/OLI/"
"365",2014-10-13 16:45:00,"RESTING/","<25/","DIY","DIT/OLV/OLI/"
"366",2014-10-13 17:00:00,"RESTING/","<25/","DIY","DIT/OLV/OLI/"
"367",2014-10-13 17:15:00,"MOVING/","<25/","DIY","DIT/OLV/OLI/"
"368",2014-10-13 17:30:00,"FORAGING/","<25/","DIY","DIT/OLV/OLI/"
"369",2014-10-13 17:45:00,"RESTING/","<25/","DIY","DIT/OLV/OLI/"
"370",2014-10-13 18:00:00,"RESTING/","<25/","DIY","DIT/OLV/OLI/"
"371",2014-10-14 07:30:00,"FORAGING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"372",2014-10-14 07:45:00,"MOVING/FORAGING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"373",2014-10-14 08:00:00,"MOVING/FORAGING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"374",2014-10-14 08:15:00,"MOVING/FORAGING/","<75/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"375",2014-10-14 08:30:00,"MOVING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"376",2014-10-14 08:45:00,"MOVING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"377",2014-10-14 09:00:00,"RESTING/","<75/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"378",2014-10-14 09:15:00,"RESTING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"379",2014-10-14 09:30:00,"RESTING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"380",2014-10-14 09:45:00,"RESTING/FORAGING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"381",2014-10-14 10:00:00,"MOVING/FORAGING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"382",2014-10-14 10:15:00,"MOVING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"383",2014-10-14 10:30:00,"MOVING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"384",2014-10-14 10:45:00,"MOVING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"385",2014-10-14 11:00:00,"MOVING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"386",2014-10-14 11:15:00,"MOVING/","<100/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"387",2014-10-14 11:30:00,"MOVING/","<100/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"388",2014-10-14 11:45:00,"FORAGING/","<100/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"389",2014-10-14 12:00:00,"MOVING/","<75/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"390",2014-10-14 12:15:00,"RESTING/","<75/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"391",2014-10-14 12:30:00,"MOVING/FORAGING/","<75/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"392",2014-10-14 12:45:00,"FORAGING/","<75/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"393",2014-10-14 13:00:00,"MOVING/FORAGING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"394",2014-10-14 13:15:00,"RESTING/FORAGING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"395",2014-10-14 13:30:00,"MOVING/FORAGING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"396",2014-10-14 13:45:00,"MOVING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"397",2014-10-14 14:00:00,"FORAGING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"398",2014-10-14 14:15:00,"FORAGING/","<75/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"399",2014-10-14 14:30:00,"RESTING/","<75/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"400",2014-10-14 14:45:00,"FORAGING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"401",2014-10-14 15:00:00,"MOVING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"402",2014-10-14 15:15:00,"RESTING/","<75/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"403",2014-10-14 15:30:00,"MOVING/FORAGING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"404",2014-10-14 15:45:00,"MOVING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"405",2014-10-14 16:00:00,"MOVING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"406",2014-10-14 16:15:00,"FORAGING/","<75/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"407",2014-10-14 16:30:00,"RESTING/","<50/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"408",2014-10-14 16:45:00,"MOVING/","<75/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"409",2014-10-14 17:00:00,"MOVING/","<75/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"410",2014-10-14 17:15:00,"MOVING/FORAGING/","<75/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"411",2014-10-14 17:30:00,"RESTING/FORAGING/","<75/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"412",2014-10-14 17:45:00,"MOVING/FORAGING/","<75/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"413",2014-10-14 18:00:00,"RESTING/","<100/","DUK","DIY/DIT/OLV/OLI/DIG/DLL/DLF/DAH/DAN/DIC/DAS/DOC/DAO/"
"414",2014-10-15 10:30:00,"MOVING/","<50/","DIG","DOC/DIC/DAO/AF/DOO/DRE/"
"415",2014-10-15 10:45:00,"MOVING/","<50/","DIG","DOC/DIC/DAO/AF/DOO/DRE/"
"416",2014-10-15 11:00:00,"MOVING/","<50/","DIG","DOC/DIC/DAO/AF/DOO/DRE/"
"417",2014-10-15 11:15:00,"MOVING/","<50/","DIG","DOC/DIC/DAO/AF/DOO/DRE/DEL/DEV/"
"418",2014-10-15 11:30:00,"MOVING/","<100/","DIG","DOC/DIC/DAO/AF/DOO/DRE/DEL/DEV/"
"419",2014-10-15 11:45:00,"MOVING/","<75/","DIG","DOC/DIC/DAO/AF/DOO/DRE/DEL/DEV/"
"420",2014-10-15 12:00:00,"MOVING/","<75/","DIG","DOC/DIC/DAO/AF/DOO/DRE/DEL/DEV/"
"421",2014-10-15 12:15:00,"MOVING/","<75/","DIG","DOC/DIC/DAO/DRE/DEL/DEV/DUK/DLL/DLF/"
"422",2014-10-15 12:30:00,"MOVING/","<75/","DIG","DOC/DIC/DAO/DRE/DEL/DEV/DUK/DLL/DLF/"
"423",2014-10-15 12:45:00,"MOVING/","<50/","DIG","DOC/DIC/DAO/DRE/DEL/DEV/DUK/DLL/DLF/"
"424",2014-10-15 13:00:00,"FORAGING/MOVING/","<75/","DIG","DOC/DIC/DAO/DRE/DEL/DEV/DUK/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/AM/"
"425",2014-10-15 13:15:00,"FORAGING/MOVING/","<100/","DIG","DOC/DIC/DAO/DRE/DEL/DEV/DUK/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/AM/"
"426",2014-10-15 13:30:00,"MOVING/","<75/","DIG","DOC/DIC/DAO/DRE/DEL/DEV/DUK/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/AM/"
"427",2014-10-15 13:45:00,"MOVING/","<50/","DIG","DOC/DIC/DAO/DRE/DEL/DEV/DUK/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/AM/"
"428",2014-10-15 14:00:00,"MOVING/","<75/","DIG","DOC/DIC/DAO/DRE/DEL/DEV/DUK/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/AM/"
"429",2014-10-27 11:30:00,"MOVING/","<25/","DIG","DAH/DAN/DLL/DLF/OLV/OLI/DOC/DAO/DIY/DIT/DAS/DUK/"
"430",2014-10-27 11:45:00,"MOVING/","<25/","DIG","DAH/DAN/DLL/DLF/OLV/OLI/DOC/DAO/DIY/DIT/DAS/DUK/"
"431",2014-10-27 12:00:00,"FORAGING/","<50/","DIG","DAH/DAN/DLL/DLF/OLV/OLI/DOC/DAO/DIY/DIT/DAS/DUK/"
"432",2014-10-27 12:15:00,"FORAGING/","<50/","DIG","DAH/DAN/DLL/DLF/OLV/OLI/DOC/DAO/DIY/DIT/DAS/DUK/"
"433",2014-10-27 12:30:00,"FORAGING/","<25/","DIG","DAH/DAN/DLL/DLF/OLV/OLI/DOC/DAO/DIY/DIT/DAS/DUK/"
"434",2014-10-27 12:45:00,"FORAGING/","<50/","DIG","DAH/DAN/DLL/DLF/OLV/OLI/DOC/DAO/DIY/DIT/DAS/DUK/"
"435",2014-10-27 13:00:00,"FORAGING/RESTING/","<50/","DIG","DAH/DAN/DLL/DLF/OLV/OLI/DOC/DAO/DIY/DIT/DAS/DUK/"
"436",2014-10-27 13:15:00,"MOVING/","<50/","DIG","DAH/DAN/DLL/DLF/OLV/OLI/DOC/DAO/DIY/DIT/DAS/DUK/"
"437",2014-10-27 13:30:00,"MOVING/","<50/","DIG","DAH/DAN/DLL/DLF/OLV/OLI/DOC/DAO/DIY/DIT/DAS/DUK/"
"438",2014-10-27 13:45:00,"FORAGING/MOVING/","<75/","DIG","DAH/DAN/DLL/DLF/OLV/OLI/DOC/DAO/DIY/DIT/DAS/DUK/"
